Date,heads,precipitation,temperature,evaporation,rivers
1990-11-21,638.99,8.800543,2.6930847,1.0217502704129655,
1990-11-22,639.02,15.64842,1.154154,0.9265921871920252,
1990-11-23,639.05,0.8344989,0.23911281,0.8737485080334143,
1990-11-24,639.07,0.0,0.37189636,0.8797223777666783,
1990-11-25,639.08,4.923121,4.1461334,1.1121580538354243,
1990-11-26,639.08,0.0,1.8248565,0.9606274778499132,
1990-11-27,639.07,7.334056,-0.16682267,0.84705346979184,
1990-11-28,639.03,0.25592414,0.7367255,0.8951056492199141,
1990-11-29,639.0,0.56894445,0.91047513,0.9037540172707088,
1990-11-30,638.99,4.5632133,-0.5802496,0.8223728028772789,
1990-12-01,639.0,0.13322031,-4.3203206,0.6502114981068909,
1990-12-02,638.99,0.0004002061,-3.126816,0.6998053805035913,
1990-12-03,638.97,0.0,-1.11486,0.7927540601162997,
1990-12-04,638.94,4.2509236,-0.37062183,0.8296840573829297,
1990-12-05,638.89,1.6459554,-0.9213411,0.8008682022526761,
1990-12-06,638.84,0.0,-4.7857084,0.6284771781279381,
1990-12-07,638.79,0.0,-7.884502,0.5173951568263047,
1990-12-08,638.75,0.017713321,-4.2173467,0.6501752182384386,
1990-12-09,638.72,0.15046735,-1.1758535,0.7857428732778595,
1990-12-10,638.69,2.4102705,-2.120833,0.740199548456392,
1990-12-11,638.65,0.011434663,-3.219475,0.6906710322115867,
1990-12-12,638.61,4.6817946,-1.1266193,0.7867684058712567,
1990-12-13,638.58,4.399084,-1.2177734,0.7819274458075399,
1990-12-14,638.54,2.1662967,-2.6443684,0.7149292239418767,
1990-12-15,638.5,1.8680121,-3.0348244,0.6974444248659406,
1990-12-16,638.48,0.0,-3.6641421,0.670344896593649,
1990-12-17,638.45,0.0,-3.7318463,0.6673549992532141,
1990-12-18,638.43,0.24390422,-4.9020195,0.6201783939888961,
1990-12-19,638.39,2.0316782,-1.5418261,0.7650183567090973,
1990-12-20,638.36,0.009179437,-2.823976,0.7060639441582756,
1990-12-21,638.32,5.6087723,-0.0063919723,0.8420210245630159,
1990-12-22,638.3,0.24857908,3.107232,1.0229710155528384,
1990-12-23,638.32,0.03869843,1.0094469,0.897375776541195,
1990-12-24,638.34,0.0,-1.857172,0.750312993988039,
1990-12-25,638.35,1.2047256,-1.2671124,0.778686234565051,
1990-12-26,638.38,4.2885375,1.4549603,0.9233756251935192,
1990-12-27,638.42,3.4757986,3.3321326,1.038691527769113,
1990-12-28,638.45,0.20594364,1.0784361,0.9025982656324292,
1990-12-29,638.47,1.0397291,6.0812197,1.2345065565245588,
1990-12-30,638.47,4.359015,8.840367,1.467633935884873,
1990-12-31,638.54,12.04842,5.7844176,1.2131812947895086,
1991-01-01,638.62,5.3902965,2.971622,1.0182599342671197,
1991-01-02,638.67,7.8451457,3.156436,1.0308173662874895,
1991-01-03,638.7,0.0,7.627987,1.3642249604262604,
1991-01-04,638.72,7.0258217,5.1418753,1.1688531538788167,
1991-01-05,638.74,4.9369097,2.8151934,1.0115455995938667,
1991-01-06,638.77,4.176295,3.895512,1.0832094346891508,
1991-01-07,638.82,6.7379313,5.719007,1.215165130834955,
1991-01-08,638.86,0.018624632,5.0458755,1.1663113134061458,
1991-01-09,638.88,0.0,6.1459312,1.2506823116649062,
1991-01-10,638.87,0.018624632,10.2460785,1.617837608786739,
1991-01-11,638.85,10.202865,8.978436,1.496391021729639,
1991-01-12,638.85,12.992773,2.2032127,0.9810311064221432,
1991-01-13,638.88,14.133533,0.10650618,0.8616542164047941,
1991-01-14,638.9,0.0052348613,-0.772628,0.8166832920588245,
1991-01-15,638.92,0.0,-2.8183327,0.7196653143934174,
1991-01-16,638.92,0.0,-4.012703,0.6688614606224018,
1991-01-17,638.89,0.0,-4.384714,0.6544608100579117,
1991-01-18,638.87,0.0,-4.9943695,0.6309580483853302,
1991-01-19,638.84,1.1529614,-3.3479607,0.7004449509453592,
1991-01-20,638.82,0.0,-0.22192644,0.852959980803154,
1991-01-21,638.79,2.1637578,-0.9449731,0.8166289415702812,
1991-01-22,638.76,0.0,-1.0670428,0.8118049609031496,
1991-01-23,638.73,0.0,-3.0660026,0.717713743178656,
1991-01-24,638.69,0.0,-5.084702,0.6337711054072722,
1991-01-25,638.65,0.0,-5.628564,0.613709299279491,
1991-01-26,638.62,0.0,-5.8497276,0.6064132084398929,
1991-01-27,638.59,0.23848689,-5.5786066,0.617949639584684,
1991-01-28,638.57,0.0,-5.5079727,0.621886771524384,
1991-01-29,638.54,0.002074619,-6.5700397,0.5830952379797295,
1991-01-30,638.51,0.0,-7.521882,0.5505217296529386,
1991-01-31,638.49,0.0,-7.343982,0.557813347505848,
1991-02-01,638.46,0.0,-6.9075475,0.5744271052061225,
1991-02-02,638.41,0.0,-6.351824,0.5959810934542445,
1991-02-03,638.39,0.0,-4.9480195,0.6520231952655416,
1991-02-04,638.37,0.0,-3.8437402,0.7001261327320256,
1991-02-05,638.33,3.0324626,-8.243982,0.5329548754539586,
1991-02-06,638.3,0.29456928,-11.435976,0.4375347198463524,
1991-02-07,638.26,0.018555587,-10.804587,0.4561690109168589,
1991-02-08,638.22,0.13979582,-6.589249,0.5950189946657983,
1991-02-09,638.19,1.2927924,-3.2011483,0.7370425974121642,
1991-02-10,638.18,3.3505943,-1.074417,0.8437753704754266,
1991-02-11,638.17,0.21800436,-6.1098814,0.617397245873408,
1991-02-12,638.14,1.2162085,-5.4856296,0.6434815915809147,
1991-02-13,638.1,0.030255737,-6.38849,0.6096291140055461,
1991-02-14,638.06,0.39656615,-6.4982615,0.60691977992561,
1991-02-15,638.02,1.9961579,-4.10112,0.7067266701107796,
1991-02-16,637.99,1.6228365,-0.4706815,0.8889055529970945,
1991-02-17,637.96,0.52393425,-3.0095792,0.7603450944370176,
1991-02-18,637.95,0.1599448,-1.2147263,0.8527191210959486,
1991-02-19,637.94,0.0,1.3870184,1.005796376895942,
1991-02-20,637.92,0.00081055454,0.80719686,0.9724388374907328,
1991-02-21,637.91,0.00713111,1.002006,0.986840471560528,
1991-02-22,637.91,0.95254076,2.6317527,1.0954353736275868,
1991-02-23,637.91,0.01787338,3.9704506,1.19407670545844,
1991-02-24,637.94,0.0,5.7475486,1.337773794760754,
1991-02-25,637.97,0.0,7.2762,1.475688035393412,
1991-02-26,638.0,0.0,5.616058,1.3336946908596292,
1991-02-27,638.02,3.6854084,3.460712,1.168641377936649,
1991-02-28,638.04,4.140695,2.593683,1.1098889030422256,
1991-03-01,638.06,0.013463854,0.44188243,0.9727663443618304,
1991-03-02,638.08,3.2812212,4.5936484,1.2642746199111954,
1991-03-03,638.11,0.34200314,6.2924523,1.4095997843264425,
1991-03-04,638.14,0.064298436,3.2465923,1.1683336573583412,
1991-03-05,638.15,0.0,5.9991198,1.3913251175523784,
1991-03-06,638.15,0.0,10.877629,1.892340262171558,
1991-03-07,638.15,0.0,14.069214,2.316237871769192,
1991-03-08,638.14,0.0,15.334948,2.5135921551318963,
1991-03-09,638.15,14.576041,7.00672,1.4975985191482364,
1991-03-10,638.16,0.0,6.361999,1.4422945249130472,
1991-03-11,638.17,0.032489553,6.618858,1.469554067624185,
1991-03-12,638.18,0.011873252,6.2282796,1.4379523433223238,
1991-03-13,638.17,0.0,4.302047,1.278265944205277,
1991-03-14,638.15,0.0,5.9389567,1.4197575342170003,
1991-03-15,638.14,0.0,9.406867,1.7681006404304005,
1991-03-16,638.12,0.0,8.577946,1.6833292856693176,
1991-03-17,638.11,0.16905445,8.48766,1.67834028414143,
1991-03-18,638.11,1.9808546,7.8407807,1.6161535393984574,
